date,Symbol,rv5
2012-01-16 00:00:00+00:00,.FTSE,6.59E-05
2012-01-17 00:00:00+00:00,.FTSE,0.000163231
2012-01-18 00:00:00+00:00,.FTSE,8.82E-05
2012-01-19 00:00:00+00:00,.FTSE,4.72E-05
2012-01-20 00:00:00+00:00,.FTSE,3.85E-05
2012-01-23 00:00:00+00:00,.FTSE,3.99E-05
2012-01-24 00:00:00+00:00,.FTSE,7.27E-05
2012-01-25 00:00:00+00:00,.FTSE,5.49E-05
2012-01-26 00:00:00+00:00,.FTSE,6.56E-05
2012-01-27 00:00:00+00:00,.FTSE,8.74E-05
2012-01-30 00:00:00+00:00,.FTSE,8.83E-05
2012-01-31 00:00:00+00:00,.FTSE,9.73E-05
2012-02-01 00:00:00+00:00,.FTSE,8.15E-05
2012-02-02 00:00:00+00:00,.FTSE,3.96E-05
2012-02-03 00:00:00+00:00,.FTSE,6.79E-05
2012-02-06 00:00:00+00:00,.FTSE,4.93E-05
2012-02-07 00:00:00+00:00,.FTSE,3.43E-05
2012-02-08 00:00:00+00:00,.FTSE,4.74E-05
2012-02-09 00:00:00+00:00,.FTSE,6.64E-05
2012-02-10 00:00:00+00:00,.FTSE,5.22E-05
2012-02-13 00:00:00+00:00,.FTSE,8.92E-05
2012-02-14 00:00:00+00:00,.FTSE,5.47E-05
2012-02-15 00:00:00+00:00,.FTSE,4.50E-05
2012-02-16 00:00:00+00:00,.FTSE,0.00010645
2012-02-17 00:00:00+00:00,.FTSE,3.60E-05
2012-02-20 00:00:00+00:00,.FTSE,5.13E-05
2012-02-21 00:00:00+00:00,.FTSE,3.45E-05
2012-02-22 00:00:00+00:00,.FTSE,2.25E-05
2012-02-23 00:00:00+00:00,.FTSE,3.21E-05
2012-02-24 00:00:00+00:00,.FTSE,3.89E-05
2012-02-27 00:00:00+00:00,.FTSE,5.43E-05
2012-02-28 00:00:00+00:00,.FTSE,4.20E-05
2012-02-29 00:00:00+00:00,.FTSE,3.97E-05
2012-03-01 00:00:00+00:00,.FTSE,3.04E-05
2012-03-02 00:00:00+00:00,.FTSE,2.12E-05
2012-03-05 00:00:00+00:00,.FTSE,4.67E-05
